ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
4634	30	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4635	4	1	1	0.000000	2.250000	2.250000	0.000000	0.000000	0	0	0
4636	130	0	0	0.000000	1.400000	1.400000	0.000000	0.000000	0	0	0
4637	48	0	0	0.000000	2.000000	1.562500	0.000000	0.000000	0	0	0
4638	130	0	0	0.000000	1.900000	1.900000	0.000000	0.000000	0	0	0
4639	113	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4640	92	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4641	154	0	0	0.000000	1.551948	1.551948	0.000000	0.000000	0	0	0
4642	196	2	0	0.000000	1.841837	1.841837	0.000000	0.000000	0	0	0
4643	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4644	86	0	2	0.000000	1.325581	1.325581	0.000000	0.000000	0	0	0
4645	210	0	0	0.000000	1.238095	1.238095	0.000000	0.000000	0	0	0
4646	116	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4647	68	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4648	231	0	0	0.000000	1.125541	1.125541	0.000000	0.000000	0	0	0
4649	155	0	0	0.000000	1.677419	1.677419	0.000000	0.000000	0	0	0
4650	130	0	0	0.000000	1.384615	1.384615	0.000000	0.000000	0	0	0
4651	130	0	0	0.000000	1.230769	1.230769	0.000000	0.000000	0	0	0
4652	120	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4653	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4654	130	0	0	0.000000	1.446154	1.446154	0.000000	0.000000	0	0	0
4655	41	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4656	255	0	0	0.000000	1.019608	1.019608	0.000000	0.000000	0	0	0
4657	130	0	0	0.000000	1.346154	1.346154	0.000000	0.000000	0	0	0
4658	251	0	0	0.000000	1.167331	1.167331	0.000000	0.000000	0	0	0
4659	143	0	0	0.000000	1.818182	1.818182	0.000000	0.000000	0	0	0
4660	23	2	1	0.000000	1.043478	1.043478	0.000000	0.000000	0	0	0
4661	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4662	218	0	0	0.000000	1.192661	1.192661	0.000000	0.000000	0	0	0
4663	134	0	0	0.000000	1.940299	1.940299	0.000000	0.000000	0	0	0
4664	49	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4665	88	0	2	0.000000	1.022727	1.022727	0.000000	0.000000	0	0	0
4666	216	1	0	0.000000	1.430556	1.430556	0.000000	0.000000	0	0	0
4667	85	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4668	206	0	0	0.000000	1.262136	1.262136	0.000000	0.000000	0	0	0
4669	20	1	1	0.000000	1.900000	1.900000	0.000000	0.000000	0	0	0
4670	130	0	0	0.000000	1.100000	1.100000	0.000000	0.000000	0	0	0
4671	52	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4672	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4673	1	2	6	0.000000	57.000000	2.000000	0.000000	0.000000	0	0	0
4674	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4675	41	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4676	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4677	50	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4678	130	0	0	0.000000	1.792308	1.792308	0.000000	0.000000	0	0	0
4679	36	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4680	25	1	1	0.000000	3.040000	1.040000	0.000000	0.000000	0	0	0
4681	130	0	0	0.000000	2.130769	2.130769	0.000000	0.000000	0	0	0
4682	39	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4683	5	1	2	0.000000	1.800000	1.800000	0.000000	0.000000	0	0	0
4684	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4685	23	1	2	0.000000	2.000000	1.086957	0.000000	0.000000	0	0	0
4686	130	0	0	0.000000	1.553846	1.553846	0.000000	0.000000	0	0	0
4687	47	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4688	10	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4689	91	0	1	0.000000	1.076923	1.076923	0.000000	0.000000	0	0	0
4690	99	2	0	0.000000	1.010101	1.010101	0.000000	0.000000	0	0	0
4691	28	2	1	0.000000	1.142857	1.142857	0.000000	0.000000	0	0	0
4692	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4693	18	2	2	0.000000	3.388889	3.055556	0.000000	0.000000	0	0	0
4694	6	1	1	0.000000	5.333333	1.000000	0.000000	0.000000	0	0	0
4695	167	0	0	0.000000	1.005988	1.005988	0.000000	0.000000	0	0	0
4696	103	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4697	130	0	0	0.000000	1.815385	1.815385	0.000000	0.000000	0	0	0
4698	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4699	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4700	130	0	0	0.000000	1.615385	1.615385	0.000000	0.000000	0	0	0
4701	81	2	0	0.000000	2.308642	2.308642	0.000000	0.000000	0	0	0
4702	46	1	1	0.000000	1.521739	1.521739	0.000000	0.000000	0	0	0
4703	44	2	2	0.000000	1.136364	1.136364	0.000000	0.000000	0	0	0
4704	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4705	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4706	208	0	0	0.000000	1.302885	1.302885	0.000000	0.000000	0	0	0
4707	55	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4708	249	0	0	0.000000	1.566265	1.566265	0.000000	0.000000	0	0	0
4709	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4710	51	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4711	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4712	115	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4713	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4714	58	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4715	80	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4716	1	2	5	0.000000	58.000000	1.000000	0.000000	0.000000	0	0	0
4717	14	1	1	0.000000	2.285714	1.500000	0.000000	0.000000	0	0	0
4718	129	1	0	0.000000	1.542636	1.379845	0.000000	0.000000	0	0	0
4719	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4720	10	2	1	0.000000	3.900000	3.900000	0.000000	0.000000	0	0	0
4721	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4722	57	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4723	130	0	0	0.000000	1.530769	1.530769	0.000000	0.000000	0	0	0
4724	130	0	0	0.000000	1.984615	1.984615	0.000000	0.000000	0	0	0
4725	6	1	2	0.000000	11.000000	1.166667	0.000000	0.000000	0	0	0
4726	91	0	1	0.000000	1.021978	1.021978	0.000000	0.000000	0	0	0
4727	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4728	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4729	60	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4730	1	5	1	0.000000	29.000000	2.000000	0.000000	0.000000	0	0	0
4731	45	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4732	16	1	1	0.000000	4.500000	1.000000	0.000000	0.000000	0	0	0
4733	81	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4734	75	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4735	159	0	0	0.000000	1.635220	1.635220	0.000000	0.000000	0	0	0
4736	186	0	0	0.000000	1.397849	1.397849	0.000000	0.000000	0	0	0
4737	109	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4738	130	0	0	0.000000	1.700000	1.700000	0.000000	0.000000	0	0	0
4739	130	0	0	0.000000	1.546154	1.546154	0.000000	0.000000	0	0	0
4740	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4741	147	0	0	0.000000	1.768707	1.768707	0.000000	0.000000	0	0	0
4742	130	0	0	0.000000	1.238462	1.238462	0.000000	0.000000	0	0	0
4743	130	0	0	0.000000	2.030769	2.030769	0.000000	0.000000	0	0	0
4744	130	0	0	0.000000	1.823077	1.823077	0.000000	0.000000	0	0	0
4745	3	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4746	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4747	6	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4748	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4749	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4750	34	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4751	108	0	0	0.000000	2.000000	1.805556	0.000000	0.000000	0	0	0
4752	228	0	0	0.000000	1.425439	1.333333	0.000000	0.000000	0	0	0
4753	206	0	0	0.000000	1.262136	1.160194	0.000000	0.000000	0	0	0
4754	130	0	0	0.000000	1.730769	1.730769	0.000000	0.000000	0	0	0
4755	206	0	0	0.000000	1.004854	1.004854	0.000000	0.000000	0	0	0
4756	130	0	0	0.000000	1.623077	1.623077	0.000000	0.000000	0	0	0
4757	105	0	0	0.000000	1.009524	1.009524	0.000000	0.000000	0	0	0
4758	130	0	0	0.000000	1.984615	1.984615	0.000000	0.000000	0	0	0
4759	130	0	0	0.000000	1.615385	1.615385	0.000000	0.000000	0	0	0
4760	130	0	0	0.000000	1.907692	1.907692	0.000000	0.000000	0	0	0
4761	130	0	0	0.000000	1.523077	1.523077	0.000000	0.000000	0	0	0
4762	47	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4763	69	2	0	0.000000	1.188406	1.188406	0.000000	0.000000	0	0	0
4764	43	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4765	54	0	2	0.000000	1.222222	1.222222	0.000000	0.000000	0	0	0
4766	130	0	0	0.000000	1.046154	1.046154	0.000000	0.000000	0	0	0
4767	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4768	130	0	0	0.000000	1.038462	1.038462	0.000000	0.000000	0	0	0
4769	59	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4770	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4771	32	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4772	56	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4773	50	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4774	61	1	0	0.000000	1.672131	1.672131	0.000000	0.000000	0	0	0
4775	224	0	0	0.000000	1.330357	1.330357	0.000000	0.000000	0	0	0
4776	130	0	0	0.000000	1.207692	1.207692	0.000000	0.000000	0	0	0
4777	64	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4778	85	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4779	7	2	1	0.000000	5.142857	4.142857	0.000000	0.000000	0	0	0
4780	11	2	1	0.000000	1.818182	1.818182	0.000000	0.000000	0	0	0
4781	5	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4782	43	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4783	23	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4784	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4785	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4786	95	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4787	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4788	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4789	142	0	1	0.000000	1.774648	1.774648	0.000000	0.000000	0	0	0
4790	123	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4791	130	0	0	0.000000	1.992308	1.992308	0.000000	0.000000	0	0	0
4792	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4793	7	1	1	0.000000	2.000000	1.000000	0.000000	0.000000	0	0	0
4794	7	2	1	0.000000	1.285714	1.285714	0.000000	0.000000	0	0	0
4795	34	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4796	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4797	82	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4798	22	1	1	0.000000	2.000000	1.545455	0.000000	0.000000	0	0	0
4799	23	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4800	23	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4801	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4802	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4803	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4804	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4805	122	1	0	0.000000	1.213115	1.213115	0.000000	0.000000	0	0	0
4806	10	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4807	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4808	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4809	101	0	2	0.000000	1.732673	1.732673	0.000000	0.000000	0	0	0
4810	17	1	3	0.000000	5.411765	2.470588	0.000000	0.000000	0	0	0
4811	40	1	1	0.000000	1.275000	1.275000	0.000000	0.000000	0	0	0
4812	130	0	0	0.000000	1.915385	1.915385	0.000000	0.000000	0	0	0
4813	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4814	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4815	230	0	0	0.000000	1.130435	1.130435	0.000000	0.000000	0	0	0
4816	46	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4817	70	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4818	43	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4819	96	0	0	0.000000	1.302083	1.302083	0.000000	0.000000	0	0	0
4820	9	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4821	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4822	163	0	0	0.000000	1.595092	1.595092	0.000000	0.000000	0	0	0
4823	50	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4824	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4825	60	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4826	257	0	0	0.000000	1.011673	1.011673	0.000000	0.000000	0	0	0
4827	42	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4828	79	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4829	130	0	0	0.000000	1.653846	1.653846	0.000000	0.000000	0	0	0
4830	77	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4831	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4832	119	1	0	0.000000	1.075630	1.075630	0.000000	0.000000	0	0	0
4833	83	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4834	60	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4835	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4836	64	1	0	0.000000	1.343750	1.343750	0.000000	0.000000	0	0	0
4837	23	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4838	39	1	1	0.000000	1.512821	1.512821	0.000000	0.000000	0	0	0
4839	60	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4840	22	1	1	0.000000	6.227273	3.500000	0.000000	0.000000	0	0	0
4841	130	0	0	0.000000	1.461538	1.461538	0.000000	0.000000	0	0	0
4842	145	0	0	0.000000	1.793103	1.793103	0.000000	0.000000	0	0	0
4843	4	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4844	57	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4845	22	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4846	27	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4847	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4848	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4849	91	0	2	0.000000	1.032967	1.032967	0.000000	0.000000	0	0	0
4850	101	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4851	51	2	1	0.000000	1.058824	1.058824	0.000000	0.000000	0	0	0
4852	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4853	113	0	0	0.000000	1.849558	1.849558	0.000000	0.000000	0	0	0
4854	130	0	0	0.000000	1.676923	1.676923	0.000000	0.000000	0	0	0
4855	130	0	0	0.000000	1.592308	1.592308	0.000000	0.000000	0	0	0
4856	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4857	181	0	1	0.000000	1.425414	1.425414	0.000000	0.000000	0	0	0
4858	50	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4859	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4860	0	1	2	Inf	Inf	Inf	Inf	Inf	0	0	0
4861	26	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4862	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4863	8	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4864	13	1	2	0.000000	2.000000	1.153846	0.000000	0.000000	0	0	0
4865	41	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4866	130	0	0	0.000000	1.230769	1.230769	0.000000	0.000000	0	0	0
4867	105	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4868	130	0	0	0.000000	1.838462	1.838462	0.000000	0.000000	0	0	0
4869	79	0	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4870	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4871	232	0	0	0.000000	1.120690	1.120690	0.000000	0.000000	0	0	0
4872	130	0	0	0.000000	1.584615	1.584615	0.000000	0.000000	0	0	0
4873	156	0	0	0.000000	1.666667	1.666667	0.000000	0.000000	0	0	0
4874	145	0	0	0.000000	1.793103	1.793103	0.000000	0.000000	0	0	0
4875	331	0	0	0.000000	1.178248	1.178248	0.000000	0.000000	0	0	0
4876	130	0	0	0.000000	1.615385	1.615385	0.000000	0.000000	0	0	0
4877	33	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4878	10	1	2	0.000000	1.100000	1.100000	0.000000	0.000000	0	0	0
4879	52	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4880	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4881	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4882	185	0	0	0.000000	1.405405	1.405405	0.000000	0.000000	0	0	0
4883	247	0	0	0.000000	1.020243	1.020243	0.000000	0.000000	0	0	0
4884	130	0	0	0.000000	1.946154	1.946154	0.000000	0.000000	0	0	0
4885	130	0	0	0.000000	1.415385	1.415385	0.000000	0.000000	0	0	0
4886	60	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4887	168	0	0	0.000000	2.244048	2.244048	0.000000	0.000000	0	0	0
4888	130	0	0	0.000000	1.323077	1.323077	0.000000	0.000000	0	0	0
4889	50	1	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4890	2	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4891	4	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
4892	71	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4893	36	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4894	130	0	0	0.000000	1.446154	1.446154	0.000000	0.000000	0	0	0
4895	130	0	0	0.000000	1.623077	1.623077	0.000000	0.000000	0	0	0
4896	49	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4897	124	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4898	93	0	0	0.000000	2.118280	2.118280	0.000000	0.000000	0	0	0
4899	129	0	0	0.000000	1.201550	1.201550	0.000000	0.000000	0	0	0
4900	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4901	100	1	0	0.000000	1.020000	1.020000	0.000000	0.000000	0	0	0
4902	130	0	0	0.000000	1.315385	1.315385	0.000000	0.000000	0	0	0
4903	112	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4904	78	2	1	0.000000	1.012821	1.012821	0.000000	0.000000	0	0	0
4905	122	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4906	3	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4907	93	1	1	0.000000	1.010753	1.010753	0.000000	0.000000	0	0	0
4908	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4909	69	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4910	110	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4911	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4912	122	0	0	0.000000	1.385246	1.385246	0.000000	0.000000	0	0	0
4913	26	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4914	130	0	0	0.000000	1.569231	1.569231	0.000000	0.000000	0	0	0
4915	76	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4916	40	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4917	130	0	0	0.000000	1.569231	1.569231	0.000000	0.000000	0	0	0
4918	130	0	0	0.000000	1.746154	1.746154	0.000000	0.000000	0	0	0
4919	92	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4920	111	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4921	255	0	0	0.000000	1.019608	1.019608	0.000000	0.000000	0	0	0
4922	95	0	0	0.000000	1.768421	1.547368	0.000000	0.000000	0	0	0
4923	181	0	0	0.000000	1.436464	1.436464	0.000000	0.000000	0	0	0
4924	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4925	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4926	187	0	0	0.000000	1.390374	1.390374	0.000000	0.000000	0	0	0
4927	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4928	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4929	130	0	0	0.000000	1.984615	1.984615	0.000000	0.000000	0	0	0
4930	248	0	0	0.000000	1.048387	1.048387	0.000000	0.000000	0	0	0
4931	104	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4932	45	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4933	57	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4934	36	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4935	105	0	1	0.000000	1.009524	1.009524	0.000000	0.000000	0	0	0
4936	130	0	0	0.000000	1.923077	1.923077	0.000000	0.000000	0	0	0
4937	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4938	130	0	0	0.000000	1.069231	1.069231	0.000000	0.000000	0	0	0
4939	56	0	0	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4940	51	2	0	0.000000	1.274510	1.274510	0.000000	0.000000	0	0	0
4941	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4942	95	0	2	0.000000	1.610526	1.610526	0.000000	0.000000	0	0	0
4943	130	0	0	0.000000	1.407692	1.407692	0.000000	0.000000	0	0	0
4944	125	0	0	0.000000	1.096000	1.096000	0.000000	0.000000	0	0	0
4945	57	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4946	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4947	1	3	3	0.000000	42.000000	3.000000	0.000000	0.000000	0	0	0
4948	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4949	130	0	0	0.000000	1.700000	1.700000	0.000000	0.000000	0	0	0
4950	149	0	0	0.000000	1.744966	1.744966	0.000000	0.000000	0	0	0
4951	77	0	0	0.000000	2.000000	1.727273	0.000000	0.000000	0	0	0
4952	130	0	0	0.000000	1.092308	1.092308	0.000000	0.000000	0	0	0
4953	24	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4954	14	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4955	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4956	192	0	0	0.000000	1.822917	1.822917	0.000000	0.000000	0	0	0
4957	27	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4958	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4959	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4960	117	0	0	0.000000	1.905983	1.905983	0.000000	0.000000	0	0	0
4961	130	0	0	0.000000	1.723077	1.723077	0.000000	0.000000	0	0	0
4962	75	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4963	130	0	0	0.000000	1.800000	1.800000	0.000000	0.000000	0	0	0
4964	52	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4965	130	0	0	0.000000	1.638462	1.638462	0.000000	0.000000	0	0	0
4966	40	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4967	11	1	1	0.000000	1.545455	1.545455	0.000000	0.000000	0	0	0
4968	46	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4969	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4970	223	0	0	0.000000	1.004484	1.004484	0.000000	0.000000	0	0	0
4971	27	1	1	0.000000	1.222222	1.222222	0.000000	0.000000	0	0	0
4972	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4973	130	0	0	0.000000	1.769231	1.769231	0.000000	0.000000	0	0	0
4974	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4975	130	0	0	0.000000	1.761538	1.761538	0.000000	0.000000	0	0	0
4976	149	1	0	0.000000	1.389262	1.389262	0.000000	0.000000	0	0	0
4977	252	0	0	0.000000	1.031746	1.031746	0.000000	0.000000	0	0	0
4978	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
4979	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
4980	12	1	2	0.000000	2.000000	1.916667	0.000000	0.000000	0	0	0
4981	76	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
